iid,aircraft,model,flight_date,damage,airline,dep_airport,origin_state,flight_phase,wildlife_size,sky_conditions,pilot_warned_flag,altitude_ft,heavy_flag,impact
225882,Airplane,B-737-200,8/20/04 0:00,No damage,SOUTHWEST AIRLINES,DALLAS LOVE FIELD ARPT,Texas,Descent,Medium,Some Cloud,N,"7,000",Yes,None
226846,Airplane,B-737-300,8/20/04 0:00,No damage,SOUTHWEST AIRLINES,SPOKANE INTERNATIONAL,Washington,Approach,Small,No Cloud,N,10,Yes,None
227343,Airplane,MD-87,8/21/04 0:00,No damage,ALLEGIANT AIR,COLUMBIA METRO,South Carolina,Climb,Small,Some Cloud,N,30,No,None
225836,Airplane,B-717-200,8/21/04 0:00,No damage,AIRTRAN AIRWAYS,ATLANTA INTL,Georgia,Approach,Small,Some Cloud,Y,600,No,None
229838,Airplane,B-737-800,8/21/04 0:00,No damage,DELTA AIR LINES,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,Kentucky,Landing Roll,Small,Overcast,N,0,Yes,None
228009,Airplane,A-320,8/21/04 0:00,Damage,JETBLUE AIRWAYS,JOHN F KENNEDY INTL,New York,Landing Roll,Medium,Overcast,Y,0,No,None
229513,Airplane,EMB-145,8/21/04 0:00,No damage,TRANS STATES AIRLINES,MANCHESTER AIRPORT,New Hampshire,Landing Roll,Small,Overcast,N,0,No,None
227845,Airplane,MD-82,8/21/04 0:00,No damage,AMERICAN AIRLINES,TUCSON INTL,Arizona,Descent,Small,No Cloud,N,"9,000",No,None
232411,,EC-135,,No damage,,,Florida,,,No Cloud,,,,
228843,Airplane,B-757-200,8/22/04 0:00,No damage,DELTA AIR LINES,RALEIGH-DURHAM INTL,North Carolina,Landing Roll,Small,No Cloud,Y,0,Yes,None
225875,Airplane,MD-82,8/23/04 0:00,No damage,AMERICAN AIRLINES,CHICAGO O'HARE INTL ARPT,Illinois,Landing Roll,Small,No Cloud,Y,0,No,None
229262,Airplane,B-737-200,8/23/04 0:00,No damage,DELTA AIR LINES,GEORGE BUSH INTERCONTINENTAL,Texas,Approach,Large,Some Cloud,N,"1,500",Yes,None
224523,Airplane,MD-82,8/23/04 0:00,No damage,AMERICAN AIRLINES,RONALD REAGAN WASHINGTON NATL,DC,Approach,Small,No Cloud,N,50,No,None
221915,Airplane,MD-82,8/23/04 0:00,No damage,AMERICAN AIRLINES,AUSTIN-BERGSTROM INTL,Texas,Climb,Small,Some Cloud,N,10,No,None
222458,Airplane,MD-82,8/23/04 0:00,No damage,AMERICAN AIRLINES,ATLANTA INTL,Georgia,Approach,Medium,Some Cloud,Y,"1,000",No,None
227187,Airplane,C-182 SKYLAN,8/24/04 0:00,No damage,BUSINESS,COLUMBUS METRO,Georgia,Climb,Small,Some Cloud,N,10,No,None
227258,Airplane,B-737-300,8/24/04 0:00,No damage,US AIRWAYS,RONALD REAGAN WASHINGTON NATL,DC,Approach,Small,No Cloud,N,"3,500",Yes,None
229395,Airplane,DC-9-30,8/24/04 0:00,No damage,ABX AIR,ROCHESTER INTL,Minnesota,Climb,Small,Some Cloud,N,400,No,None
227526,Airplane,B-717-200,8/24/04 0:00,No damage,HAWAIIAN AIR,HILO INTL ARPT,Hawaii,Take-off run,Small,Some Cloud,N,0,No,None
229732,Airplane,BE-1900,8/24/04 0:00,No damage,AIR MIDWEST,GREATER PITTSBURGH,Pennsylvania,Landing Roll,Small,Some Cloud,N,0,No,None
224306,Airplane,PA-28,8/24/04 0:00,No damage,BUSINESS,NORTHEAST PHILADELPHIA ARPT,Pennsylvania,Landing Roll,Small,Some Cloud,Y,0,No,None
226642,Airplane,B-737-300,8/24/04 0:00,No damage,US AIRWAYS,PHILADELPHIA INTL,Pennsylvania,Climb,Medium,No Cloud,N,"6,000",Yes,None
227048,Airplane,LEARJET-55,8/24/04 0:00,No damage,BUSINESS,THEODORE FRANCIS GREEN STATE,Rhode Island,Approach,Medium,No Cloud,N,50,No,None
224340,Airplane,CL-RJ100/200,8/25/04 0:00,No damage,INDEPENDENCE AIR,BUFFALO-NIAGARA INTL,New York,Take-off run,Small,No Cloud,N,0,No,None
223548,Airplane,B-727-200,8/25/04 0:00,No damage,ASTAR AIR CARGO,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,Kentucky,Approach,Small,Some Cloud,Y,500,No,None
229198,Airplane,CL-RJ100/200,8/25/04 0:00,No damage,SKYWEST AIRLINES,SANTA BARBARA MUNICIPAL,California,Landing Roll,Small,No Cloud,Y,0,No,None
223168,Airplane,B-737-300,8/25/04 0:00,No damage,US AIRWAYS,MYRTLE BEACH INTL,South Carolina,Approach,Small,No Cloud,N,400,Yes,None
